GEOID,date,smokePM_pred
geoId/01001,2011-04-14,0.856438930688435
geoId/01001,2011-04-15,3.96857102495134
geoId/01001,2011-04-18,2.5092536082789
geoId/01001,2011-04-19,0.463663462689235
geoId/01001,2011-04-30,2.25696946216558
geoId/01001,2011-05-09,4.62834847462159
geoId/01001,2011-05-18,0.216055771865744
geoId/01001,2011-05-20,0.427880744950862
geoId/01001,2011-05-21,6.00552911144357
geoId/01001,2011-05-22,0.254557476615018
geoId/01001,2011-05-24,8.09551355554024
geoId/01001,2011-05-31,4.5481787276855
geoId/01001,2011-06-01,10.8926727248831
geoId/01001,2011-06-02,13.0280624212889
geoId/01001,2011-06-03,12.2651848494202
geoId/01001,2011-06-04,10.1025779638152
geoId/01001,2011-06-05,11.9663969604324
geoId/01001,2011-06-06,5.91058809495427
geoId/01001,2011-06-07,10.4722770871949
geoId/01001,2011-06-08,3.10457255398201
geoId/01001,2011-06-10,13.1553511768033
geoId/01001,2011-06-11,12.2060953479677
geoId/01001,2011-06-12,9.26705160637841
geoId/01001,2011-06-13,5.71480081411738
geoId/01001,2011-06-14,8.95252682947111
geoId/01001,2011-06-15,6.13482022766811
geoId/01001,2011-06-16,0.00904268781976193
geoId/01001,2011-06-26,0.053092054090396
geoId/01001,2011-06-27,4.98233820707228
geoId/01001,2011-06-28,1.97132302480628
geoId/01001,2011-06-29,2.90982338922726
geoId/01001,2011-07-01,4.90462057761934
geoId/01001,2011-07-02,7.08976068126382
geoId/01001,2011-07-03,6.85567625365617
geoId/01001,2011-07-04,7.71580644191676
geoId/01001,2011-07-05,0.095268484231666
geoId/01001,2011-07-08,0.019726697381246
geoId/01001,2011-07-09,7.5133083720882
geoId/01001,2011-07-10,4.04874901470421
geoId/01001,2011-07-11,5.7220522849369
geoId/01001,2011-07-12,4.15209429340689
geoId/01001,2011-07-13,0.37327765380713
geoId/01001,2011-07-14,2.84350801924532
geoId/01001,2011-07-15,0.210565081961437
geoId/01001,2011-07-16,0.0249616453148064
geoId/01001,2011-08-07,2.6501815589054
geoId/01001,2011-08-13,0.0139219638746836
geoId/01001,2011-08-15,0.00825636232996869
geoId/01001,2011-08-18,0.224572258420816
geoId/01001,2011-08-20,7.04936302958443
geoId/01001,2011-08-25,4.93220218030368
geoId/01001,2011-08-26,7.5663540192898
geoId/01001,2011-08-27,2.92708650162035
geoId/01001,2011-08-30,2.04566232031187
geoId/01001,2011-08-31,10.4661156808496
geoId/01001,2011-09-03,4.03232128146946
geoId/01001,2011-09-12,0.278931322426095
geoId/01001,2011-09-13,3.04499386702394
geoId/01001,2011-09-14,1.19157590221358
geoId/01001,2011-09-15,0.182215068192258
geoId/01001,2011-09-29,0.00150924479025089
geoId/01001,2011-10-02,0.0931420218200665
geoId/01001,2011-10-03,0.395053975857386
geoId/01001,2011-10-05,0.0484899890215518
geoId/01001,2011-10-17,0.242798942384175
geoId/01001,2011-10-25,4.15693206622366
geoId/01001,2011-10-26,1.64984855555704
geoId/01001,2011-11-02,0.196326482837595
geoId/01001,2011-11-08,0.380972385372644
geoId/01001,2012-01-10,1.47868250833081
geoId/01001,2012-01-31,5.03238468514795
geoId/01001,2012-02-01,3.01191305741936
geoId/01001,2012-02-13,0.0250343969028203
geoId/01001,2012-03-17,0.351125374971327
geoId/01001,2012-03-18,0.131578494101776
geoId/01001,2012-03-26,0.221735122253082
geoId/01001,2012-03-27,0.722474667831746
geoId/01001,2012-04-10,0.452544431282639
geoId/01001,2012-04-25,1.28413526028842
geoId/01001,2012-05-20,3.55781672668131
geoId/01001,2012-05-21,0.253447299073545
geoId/01001,2012-05-25,7.85426142170417
geoId/01001,2012-05-26,8.67114137862549
geoId/01001,2012-05-27,7.98429498797288
geoId/01001,2012-05-29,2.77732224014172
geoId/01001,2012-06-06,3.50501392802081
geoId/01001,2012-06-17,0.1438232261862
geoId/01001,2012-06-20,1.18969156078971
geoId/01001,2012-06-22,3.96066904189789
geoId/01001,2012-06-23,4.82772386157671
geoId/01001,2012-06-26,4.58076756712059
geoId/01001,2012-06-27,3.27821022887177
geoId/01001,2012-06-29,9.17117346318019
geoId/01001,2012-06-30,12.7854378529109
geoId/01001,2012-07-01,11.059092959019
geoId/01001,2012-07-02,8.13873448815797
geoId/01001,2012-07-03,6.29680648437316
geoId/01001,2012-07-04,7.11673128475238
geoId/01001,2012-07-05,0.50397408472699
geoId/01001,2012-07-06,4.54969220964862
geoId/01001,2012-07-09,0.0180339545791714
geoId/01001,2012-07-26,3.52121269914937
geoId/01001,2012-08-10,0.94908639394315
geoId/01001,2012-08-17,2.35705898442298
geoId/01001,2012-08-18,2.38974718718869
geoId/01001,2012-08-23,0.0894083717871679
geoId/01001,2012-08-27,0.0882143695361613
geoId/01001,2012-09-18,0.20728773109078
geoId/01001,2012-09-22,3.97149908305804
geoId/01001,2012-09-24,2.95782907390505
geoId/01001,2012-09-25,5.70064976752863
geoId/01001,2012-09-26,3.83178873255052
geoId/01001,2012-09-27,5.06747614651434
geoId/01001,2012-09-28,5.40298392099031
geoId/01001,2012-10-07,0.0646278505979801
geoId/01001,2012-10-10,5.16430616361072
geoId/01001,2012-10-11,0.158578243455166
geoId/01001,2012-10-12,5.88579458662016
geoId/01001,2012-10-17,0.00551837535911704
geoId/01001,2012-10-22,0.0748575427884877
geoId/01001,2012-10-24,0.50880381119541
geoId/01001,2012-11-01,0.590705271253103
geoId/01001,2012-11-21,4.03494753234231
geoId/01001,2012-11-29,0.2820673868006
geoId/01001,2013-02-18,0.0265589627903706
geoId/01001,2013-02-28,0.119618253410335
geoId/01001,2013-03-03,0.12731204443646
geoId/01001,2013-03-04,0.538146645898115
geoId/01001,2013-03-07,0.0432402189158513
geoId/01001,2013-03-09,8.32872789303314
geoId/01001,2013-03-10,2.58175059391934
geoId/01001,2013-03-14,0.092391859748646
geoId/01001,2013-03-17,2.59230530568832
geoId/01001,2013-03-27,2.83208873207689
geoId/01001,2013-03-28,0.973581102609998
geoId/01001,2013-03-30,0.320227522458079
